city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,117,2,10,105,,1.1037735849056605,2020-02-07
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,124,2,14,108,,1.0598290598290598,2020-02-08
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,131,3,19,109,,1.0564516129032258,2020-02-09
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,138,3,19,116,,1.0534351145038168,2020-02-10
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,144,3,20,121,,1.0434782608695652,2020-02-11
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,157,4,27,126,,1.0902777777777777,2020-02-12
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,157,4,30,123,,1,2020-02-13
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,159,4,43,112,,1.0127388535031847,2020-02-14
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,162,4,39,119,,1.0188679245283019,2020-02-15
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,162,4,52,106,,1,2020-02-16
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,163,4,59,100,,1.0061728395061729,2020-02-17
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,163,4,79,80,,1,2020-02-18
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,4,84,80,,1.030674846625767,2020-02-19
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,4,86,78,,1,2020-02-20
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,4,95,69,,1,2020-02-21
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,4,104,60,,1,2020-02-22
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,106,57,,1,2020-02-23
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,116,47,,1,2020-02-24
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,124,39,,1,2020-02-25
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,129,34,,1,2020-02-26
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,131,32,,1,2020-02-27
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,133,30,,1,2020-02-28
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,148,15,,1,2020-02-29
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,149,14,,1,2020-03-01
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,151,12,,1,2020-03-02
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,155,8,,1,2020-03-03
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,5,158,5,,1,2020-03-04
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,158,4,,1,2020-03-05
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,158,4,,1,2020-03-06
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,158,4,,1,2020-03-07
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,159,3,,1,2020-03-08
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,159,3,,1,2020-03-09
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,159,3,,1,2020-03-10
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,159,3,,1,2020-03-11
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,160,2,,1,2020-03-12
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,160,2,,1,2020-03-13
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,160,2,,1,2020-03-14
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,160,2,,1,2020-03-15
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,161,1,,1,2020-03-16
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,161,1,,1,2020-03-17
,,Hainan,CHN,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,168,6,161,1,,1,2020-03-18
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,1,,,1,,,2020-01-22
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,3,,,3,,3,2020-01-23
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,3,,,3,,1,2020-01-24
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,4,,,4,,1.3333333333333333,2020-01-25
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,5,,,5,,1.25,2020-01-26
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,7,,,7,,1.4,2020-01-27
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,9,,,9,,1.2857142857142858,2020-01-28
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,9,,1,8,,1,2020-01-29
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,12,,1,11,,1.3333333333333333,2020-01-30
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,29,,2,27,,2.4166666666666665,2020-01-31
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,29,,2,27,,1,2020-02-01
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,38,,2,36,,1.3103448275862069,2020-02-02
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,46,,2,44,,1.2105263157894737,2020-02-03
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,58,,2,56,,1.2608695652173914,2020-02-04
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,64,1,9,54,,1.103448275862069,2020-02-05
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,71,1,6,64,,1.109375,2020-02-06
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,81,1,6,74,,1.1408450704225352,2020-02-07
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,89,1,7,81,,1.0987654320987654,2020-02-08
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,99,1,7,91,,1.1123595505617978,2020-02-09
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,109,1,10,98,,1.101010101010101,2020-02-10
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,127,1,17,109,,1.165137614678899,2020-02-11
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,133,1,18,114,,1.047244094488189,2020-02-12
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,135,1,27,107,,1.0150375939849625,2020-02-13
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,140,1,28,111,,1.037037037037037,2020-02-14
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,143,1,41,101,,1.0214285714285714,2020-02-15
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,144,1,46,97,,1.006993006993007,2020-02-16
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,1,57,88,,1.0138888888888888,2020-02-17
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,66,78,,1,2020-02-18
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,70,74,,1,2020-02-19
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,72,72,,1,2020-02-20
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,77,67,,1,2020-02-21
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,90,54,,1,2020-02-22
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,102,42,,1,2020-02-23
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,102,42,,1,2020-02-24
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,104,40,,1,2020-02-25
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,104,40,,1,2020-02-26
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,112,32,,1,2020-02-27
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,112,32,,1,2020-02-28
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,112,32,,1,2020-02-29
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,112,32,,1,2020-03-01
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,114,30,,1,2020-03-02
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,114,30,,1,2020-03-03
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,114,30,,1,2020-03-04
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,114,30,,1,2020-03-05
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,114,30,,1,2020-03-06
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,115,29,,1,2020-03-07
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,117,27,,1,2020-03-08
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,123,21,,1,2020-03-09
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,129,15,,1,2020-03-10
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,133,11,,1,2020-03-11
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,137,7,,1,2020-03-12
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,140,4,,1,2020-03-13
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,143,1,,1,2020-03-14
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,143,1,,1,2020-03-15
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,144,,,1,2020-03-16
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,147,2,144,1,,1.0068493150684932,2020-03-17
,,Guizhou,CHN,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,146,2,144,,,0.9931972789115646,2020-03-18
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,4,,,4,,,2020-01-22
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,4,,,4,,1,2020-01-23
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,8,,,8,,2,2020-01-24
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,10,,,10,,1.25,2020-01-25
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,14,,,14,,1.4,2020-01-26
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,23,,,23,,1.6428571428571428,2020-01-27
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,24,,,24,,1.0434782608695652,2020-01-28
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,27,,,27,,1.125,2020-01-29
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,31,,,31,,1.1481481481481481,2020-01-30
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,32,,,32,,1.032258064516129,2020-01-31
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,41,,,41,,1.28125,2020-02-01
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,48,,1,47,,1.170731707317073,2020-02-02
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,60,,1,59,,1.25,2020-02-03
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,67,,2,65,,1.1166666666666667,2020-02-04
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,69,1,2,66,,1.0298507462686568,2020-02-05
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,79,1,2,76,,1.144927536231884,2020-02-06
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,81,1,2,78,,1.0253164556962024,2020-02-07
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,88,1,4,83,,1.0864197530864197,2020-02-08
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,91,1,4,86,,1.0340909090909092,2020-02-09
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,95,1,8,86,,1.043956043956044,2020-02-10
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,106,2,10,94,,1.1157894736842104,2020-02-11
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,112,2,11,99,,1.0566037735849056,2020-02-12
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,119,3,21,95,,1.0625,2020-02-13
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,120,3,31,86,,1.0084033613445378,2020-02-14
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,122,3,37,82,,1.0166666666666666,2020-02-15
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,124,3,45,76,,1.0163934426229508,2020-02-16
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,125,3,46,76,,1.0080645161290323,2020-02-17
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,128,3,48,77,,1.024,2020-02-18
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,130,3,54,73,,1.015625,2020-02-19
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,131,3,59,69,,1.0076923076923077,2020-02-20
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,132,3,62,67,,1.0076335877862594,2020-02-21
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,135,3,65,67,,1.0227272727272727,2020-02-22
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,135,3,81,51,,1,2020-02-23
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,135,3,87,45,,1,2020-02-24
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,135,3,91,41,,1,2020-02-25
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,135,3,96,36,,1,2020-02-26
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,102,31,,1.0074074074074073,2020-02-27
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,102,31,,1,2020-02-28
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,109,24,,1,2020-02-29
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,111,22,,1,2020-03-01
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,111,22,,1,2020-03-02
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,124,9,,1,2020-03-03
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,124,9,,1,2020-03-04
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,128,5,,1,2020-03-05
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,128,5,,1,2020-03-06
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,128,5,,1,2020-03-07
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,128,5,,1,2020-03-08
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,130,3,,1,2020-03-09
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,131,2,,1,2020-03-10
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,131,2,,1,2020-03-11
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,132,1,,1,2020-03-12
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,132,1,,1,2020-03-13
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,132,1,,1,2020-03-14
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,133,,,1,2020-03-15
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,133,,,1,2020-03-16
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,133,,,1,2020-03-17
,,Tianjin,CHN,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,136,3,133,,,1,2020-03-18
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,1,,,1,,,2020-01-22
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-23
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,1,,,1,,1,2020-01-24
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,6,,,6,,6,2020-01-25
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,9,,,9,,1.5,2020-01-26
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,13,,,13,,1.4444444444444444,2020-01-27
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,27,,,27,,2.076923076923077,2020-01-28
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,27,,1,26,,1,2020-01-29
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,35,,1,34,,1.2962962962962963,2020-01-30
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,39,,1,38,,1.1142857142857143,2020-01-31
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,47,,1,46,,1.205128205128205,2020-02-01
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,66,,3,63,,1.4042553191489362,2020-02-02
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,74,,2,72,,1.121212121212121,2020-02-03
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,81,,4,77,,1.0945945945945945,2020-02-04
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,81,,5,76,,1,2020-02-05
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,96,,12,84,,1.1851851851851851,2020-02-06
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,104,,15,89,,1.0833333333333333,2020-02-07
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,115,,21,94,,1.1057692307692308,2020-02-08
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,119,,25,94,,1.0347826086956522,2020-02-09
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,119,,25,94,,1,2020-02-10
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,124,,30,94,,1.0420168067226891,2020-02-11
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,126,,33,93,,1.0161290322580645,2020-02-12
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,126,,36,90,,1,2020-02-13
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,127,,38,89,,1.007936507936508,2020-02-14
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,128,,46,82,,1.0078740157480315,2020-02-15
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,129,,50,79,,1.0078125,2020-02-16
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,130,,53,77,,1.0077519379844961,2020-02-17
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,131,,61,70,,1.0076923076923077,2020-02-18
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,131,,68,63,,1,2020-02-19
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,132,,76,56,,1.0076335877862594,2020-02-20
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,132,,78,54,,1,2020-02-21
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,132,,81,51,,1,2020-02-22
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,132,,88,44,,1,2020-02-23
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,133,,94,39,,1.0075757575757576,2020-02-24
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,133,,98,35,,1,2020-02-25
,,Shanxi,CHN,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,133,,104,29,,1,2020-02-26
