fips,state,country,aggregate_level,can_location_page_url
31159,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/seward_county
31161,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/sheridan_county
31163,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/sherman_county
31165,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/sioux_county
31167,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/stanton_county
31169,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/thayer_county
31171,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/thomas_county
31173,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/thurston_county
31175,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/valley_county
31177,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/washington_county
31179,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/wayne_county
31181,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/webster_county
31183,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/wheeler_county
31185,NE,USA,county,https://covidactnow.org/us/nebraska-ne/county/york_county
32,NV,USA,state,https://covidactnow.org/us/nevada-nv
32001,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/churchill_county
32003,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/clark_county
32005,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/douglas_county
32007,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/elko_county
32009,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/esmeralda_county
32011,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/eureka_county
32013,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/humboldt_county
32015,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/lander_county
32017,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/lincoln_county
32019,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/lyon_county
32021,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/mineral_county
32023,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/nye_county
32027,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/pershing_county
32029,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/storey_county
32031,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/washoe_county
32033,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/white_pine_county
32510,NV,USA,county,https://covidactnow.org/us/nevada-nv/county/carson_city
33,NH,USA,state,https://covidactnow.org/us/new_hampshire-nh
33001,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/belknap_county
33003,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/carroll_county
33005,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/cheshire_county
33007,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/coos_county
33009,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/grafton_county
33011,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/hillsborough_county
33013,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/merrimack_county
33015,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/rockingham_county
33017,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/strafford_county
33019,NH,USA,county,https://covidactnow.org/us/new_hampshire-nh/county/sullivan_county
34,NJ,USA,state,https://covidactnow.org/us/new_jersey-nj
34001,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/atlantic_county
34003,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/bergen_county
34005,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/burlington_county
34007,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/camden_county
34009,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/cape_may_county
34011,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/cumberland_county
34013,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/essex_county
34015,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/gloucester_county
34017,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/hudson_county
34019,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/hunterdon_county
34021,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/mercer_county
34023,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/middlesex_county
34025,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/monmouth_county
34027,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/morris_county
34029,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/ocean_county
34031,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/passaic_county
34033,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/salem_county
34035,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/somerset_county
34037,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/sussex_county
34039,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/union_county
34041,NJ,USA,county,https://covidactnow.org/us/new_jersey-nj/county/warren_county
35,NM,USA,state,https://covidactnow.org/us/new_mexico-nm
35001,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/bernalillo_county
35003,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/catron_county
35005,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/chaves_county
35006,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/cibola_county
35007,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/colfax_county
35009,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/curry_county
35011,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/de_baca_county
35013,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/dona_ana_county
35015,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/eddy_county
35017,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/grant_county
35019,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/guadalupe_county
35021,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/harding_county
35023,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/hidalgo_county
35025,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/lea_county
35027,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/lincoln_county
35028,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/los_alamos_county
35029,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/luna_county
35031,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/mc_kinley_county
35033,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/mora_county
35035,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/otero_county
35037,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/quay_county
35039,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/rio_arriba_county
35041,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/roosevelt_county
35043,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/sandoval_county
35045,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/san_juan_county
35047,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/san_miguel_county
35049,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/santa_fe_county
35051,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/sierra_county
35053,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/socorro_county
35055,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/taos_county
35057,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/torrance_county
35059,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/union_county
35061,NM,USA,county,https://covidactnow.org/us/new_mexico-nm/county/valencia_county
36,NY,USA,state,https://covidactnow.org/us/new_york-ny
36001,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/albany_county
36003,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/allegany_county
36007,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/broome_county
36009,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/cattaraugus_county
36011,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/cayuga_county
36013,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/chautauqua_county
36015,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/chemung_county
36017,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/chenango_county
36019,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/clinton_county
36021,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/columbia_county
36023,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/cortland_county
36025,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/delaware_county
36027,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/dutchess_county
36029,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/erie_county
36031,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/essex_county
36033,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/franklin_county
36035,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/fulton_county
36037,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/genesee_county
36039,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/greene_county
36041,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/hamilton_county
36043,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/herkimer_county
36045,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/jefferson_county
36049,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/lewis_county
36051,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/livingston_county
36053,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/madison_county
36055,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/monroe_county
36057,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/montgomery_county
36059,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/nassau_county
36061,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/bronx_county
36063,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/niagara_county
36065,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/oneida_county
36067,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/onondaga_county
36069,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/ontario_county
36071,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/orange_county
36073,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/orleans_county
36075,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/oswego_county
36077,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/otsego_county
36079,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/putnam_county
36083,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/rensselaer_county
36087,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/rockland_county
36089,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/st_lawrence_county
36091,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/saratoga_county
36093,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/schenectady_county
36095,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/schoharie_county
36097,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/schuyler_county
36099,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/seneca_county
36101,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/steuben_county
36103,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/suffolk_county
36105,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/sullivan_county
36107,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/tioga_county
36109,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/tompkins_county
36111,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/ulster_county
36113,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/warren_county
36115,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/washington_county
36117,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/wayne_county
36119,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/westchester_county
36121,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/wyoming_county
36123,NY,USA,county,https://covidactnow.org/us/new_york-ny/county/yates_county
37,NC,USA,state,https://covidactnow.org/us/north_carolina-nc
37001,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/alamance_county
37003,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/alexander_county
37005,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/alleghany_county
37007,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/anson_county
37009,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/ashe_county
37011,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/avery_county
37013,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/beaufort_county
37015,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/bertie_county
37017,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/bladen_county
37019,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/brunswick_county
37021,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/buncombe_county
37023,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/burke_county
37025,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/cabarrus_county
37027,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/caldwell_county
37029,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/camden_county
37031,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/carteret_county
37033,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/caswell_county
37035,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/catawba_county
37037,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/chatham_county
37039,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/cherokee_county
37041,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/chowan_county
37043,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/clay_county
37045,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/cleveland_county
37047,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/columbus_county
37049,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/craven_county
37051,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/cumberland_county
37053,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/currituck_county
37055,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/dare_county
37057,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/davidson_county
37059,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/davie_county
37061,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/duplin_county
37063,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/durham_county
37065,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/edgecombe_county
37067,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/forsyth_county
37069,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/franklin_county
37071,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/gaston_county
37073,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/gates_county
37075,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/graham_county
37077,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/granville_county
37079,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/greene_county
37081,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/guilford_county
37083,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/halifax_county
37085,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/harnett_county
37087,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/haywood_county
37089,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/henderson_county
37091,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/hertford_county
37093,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/hoke_county
37095,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/hyde_county
37097,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/iredell_county
37099,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/jackson_county
37101,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/johnston_county
37103,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/jones_county
37105,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/lee_county
37107,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/lenoir_county
37109,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/lincoln_county
37111,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/mc_dowell_county
37113,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/macon_county
37115,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/madison_county
37117,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/martin_county
37119,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/mecklenburg_county
37121,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/mitchell_county
37123,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/montgomery_county
37125,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/moore_county
37127,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/nash_county
37129,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/new_hanover_county
37131,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/northampton_county
37133,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/onslow_county
37135,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/orange_county
37137,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/pamlico_county
37139,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/pasquotank_county
37141,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/pender_county
37143,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/perquimans_county
37145,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/person_county
37147,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/pitt_county
37149,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/polk_county
37151,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/randolph_county
37153,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/richmond_county
37155,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/robeson_county
37157,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/rockingham_county
37159,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/rowan_county
37161,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/rutherford_county
37163,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/sampson_county
37165,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/scotland_county
37167,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/stanly_county
37169,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/stokes_county
37171,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/surry_county
37173,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/swain_county
37175,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/transylvania_county
37177,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/tyrrell_county
37179,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/union_county
37181,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/vance_county
37183,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/wake_county
37185,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/warren_county
37187,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/washington_county
37189,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/watauga_county
37191,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/wayne_county
37193,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/wilkes_county
37195,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/wilson_county
37197,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/yadkin_county
37199,NC,USA,county,https://covidactnow.org/us/north_carolina-nc/county/yancey_county
38,ND,USA,state,https://covidactnow.org/us/north_dakota-nd
38001,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/adams_county
38003,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/barnes_county
38005,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/benson_county
38007,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/billings_county
38009,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/bottineau_county
38011,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/bowman_county
38013,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/burke_county
38015,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/burleigh_county
38017,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/cass_county
38019,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/cavalier_county
38021,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/dickey_county
38023,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/divide_county
38025,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/dunn_county
38027,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/eddy_county
38029,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/emmons_county
38031,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/foster_county
38033,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/golden_valley_county
38035,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/grand_forks_county
38037,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/grant_county
38039,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/griggs_county
38041,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/hettinger_county
38043,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/kidder_county
38045,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/la_moure_county
38047,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/logan_county
38049,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/mc_henry_county
38051,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/mc_intosh_county
38053,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/mc_kenzie_county
38055,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/mc_lean_county
38057,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/mercer_county
38059,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/morton_county
38061,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/mountrail_county
38063,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/nelson_county
38065,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/oliver_county
38067,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/pembina_county
38069,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/pierce_county
38071,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/ramsey_county
38073,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/ransom_county
38075,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/renville_county
38077,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/richland_county
38079,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/rolette_county
38081,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/sargent_county
38083,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/sheridan_county
38085,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/sioux_county
38087,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/slope_county
38089,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/stark_county
38091,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/steele_county
38093,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/stutsman_county
38095,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/towner_county
38097,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/traill_county
38099,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/walsh_county
38101,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/ward_county
38103,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/wells_county
38105,ND,USA,county,https://covidactnow.org/us/north_dakota-nd/county/williams_county
39,OH,USA,state,https://covidactnow.org/us/ohio-oh
39001,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/adams_county
39003,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/allen_county
39005,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/ashland_county
39007,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/ashtabula_county
39009,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/athens_county
39011,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/auglaize_county
39013,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/belmont_county
39015,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/brown_county
39017,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/butler_county
39019,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/carroll_county
39021,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/champaign_county
39023,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/clark_county
39025,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/clermont_county
39027,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/clinton_county
39029,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/columbiana_county
39031,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/coshocton_county
39033,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/crawford_county
39035,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/cuyahoga_county
39037,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/darke_county
39039,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/defiance_county
39041,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/delaware_county
39043,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/erie_county
39045,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/fairfield_county
39047,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/fayette_county
39049,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/franklin_county
39051,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/fulton_county
39053,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/gallia_county
39055,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/geauga_county
39057,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/greene_county
39059,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/guernsey_county
39061,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/hamilton_county
39063,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/hancock_county
39065,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/hardin_county
39067,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/harrison_county
39069,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/henry_county
39071,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/highland_county
39073,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/hocking_county
39075,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/holmes_county
39077,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/huron_county
39079,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/jackson_county
39081,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/jefferson_county
