fips,hsa,hsa_name
40009,440,"Beckham, OK - Roger Mills, OK"
40011,429,"Garfield (Enid), OK - Kingfisher, OK"
40013,436,"Grayson (Sherman), TX - Bryan, OK"
40015,476,"Grady, OK - Caddo, OK"
40017,417,"Oklahoma (Oklahoma City), OK - Canadian, OK"
40019,474,"Carter, OK - Marshall, OK"
40021,445,"Muskogee, OK - Wagoner, OK"
40023,438,"Lamar, TX - Choctaw, OK"
40025,587,"Seward, KS - Texas, OK"
40027,430,"Cleveland (Norman), OK - McClain, OK"
40029,478,"Pontotoc, OK - Seminole, OK"
40031,493,"Comanche (Lawton), OK - Kiowa, OK"
40033,493,"Comanche (Lawton), OK - Kiowa, OK"
40035,414,"Tulsa (Tulsa), OK - Rogers, OK"
40037,414,"Tulsa (Tulsa), OK - Rogers, OK"
40039,475,"Custer, OK - Washita, OK"
40041,446,"Washington (Fayetteville), AR - Benton, AR"
40043,469,"Woodward, OK - Dewey, OK"
40045,469,"Woodward, OK - Dewey, OK"
40047,429,"Garfield (Enid), OK - Kingfisher, OK"
40049,430,"Cleveland (Norman), OK - McClain, OK"
40051,476,"Grady, OK - Caddo, OK"
40053,429,"Garfield (Enid), OK - Kingfisher, OK"
40055,483,"Jackson, OK - Greer, OK"
40057,483,"Jackson, OK - Greer, OK"
40059,469,"Woodward, OK - Dewey, OK"
40061,421,"Sebastian (Fort Smith), AR - Crawford, AR"
40063,478,"Pontotoc, OK - Seminole, OK"
40065,483,"Jackson, OK - Greer, OK"
40067,497,"Stephens, OK - Jefferson, OK"
40069,474,"Carter, OK - Marshall, OK"
40071,515,"Kay (Ponca City), OK - Osage, OK"
40073,429,"Garfield (Enid), OK - Kingfisher, OK"
40075,493,"Comanche (Lawton), OK - Kiowa, OK"
40077,466,"Pittsburg, OK - Pushmataha, OK"
40079,421,"Sebastian (Fort Smith), AR - Crawford, AR"
40081,417,"Oklahoma (Oklahoma City), OK - Canadian, OK"
40083,417,"Oklahoma (Oklahoma City), OK - Canadian, OK"
40085,474,"Carter, OK - Marshall, OK"
40087,430,"Cleveland (Norman), OK - McClain, OK"
40089,404,"Bowie (Texarkana), TX - Miller, AR"
40091,445,"Muskogee, OK - Wagoner, OK"
40093,429,"Garfield (Enid), OK - Kingfisher, OK"
40095,474,"Carter, OK - Marshall, OK"
40097,414,"Tulsa (Tulsa), OK - Rogers, OK"
40099,430,"Cleveland (Norman), OK - McClain, OK"
40101,445,"Muskogee, OK - Wagoner, OK"
40103,472,"Payne, OK - Pawnee, OK"
40105,451,"Washington, OK - Montgomery, KS"
40107,529,"Okmulgee, OK - Okfuskee, OK"
40109,417,"Oklahoma (Oklahoma City), OK - Canadian, OK"
40111,529,"Okmulgee, OK - Okfuskee, OK"
40113,515,"Kay (Ponca City), OK - Osage, OK"
40115,414,"Tulsa (Tulsa), OK - Rogers, OK"
40117,472,"Payne, OK - Pawnee, OK"
40119,472,"Payne, OK - Pawnee, OK"
40121,466,"Pittsburg, OK - Pushmataha, OK"
40123,478,"Pontotoc, OK - Seminole, OK"
40125,417,"Oklahoma (Oklahoma City), OK - Canadian, OK"
40127,466,"Pittsburg, OK - Pushmataha, OK"
40129,440,"Beckham, OK - Roger Mills, OK"
40131,414,"Tulsa (Tulsa), OK - Rogers, OK"
40133,478,"Pontotoc, OK - Seminole, OK"
40135,421,"Sebastian (Fort Smith), AR - Crawford, AR"
40137,497,"Stephens, OK - Jefferson, OK"
40139,587,"Seward, KS - Texas, OK"
40141,493,"Comanche (Lawton), OK - Kiowa, OK"
40143,414,"Tulsa (Tulsa), OK - Rogers, OK"
40145,445,"Muskogee, OK - Wagoner, OK"
40147,451,"Washington, OK - Montgomery, KS"
40149,475,"Custer, OK - Washita, OK"
40151,429,"Garfield (Enid), OK - Kingfisher, OK"
40153,469,"Woodward, OK - Dewey, OK"
41001,759,"Union, OR - Baker, OR"
41003,727,"Linn, OR - Benton, OR"
41005,689,"Multnomah (Portland), OR - Washington, OR"
41007,689,"Multnomah (Portland), OR - Washington, OR"
41009,689,"Multnomah (Portland), OR - Washington, OR"
41011,738,"Coos, OR - Del Norte, CA"
41013,719,"Deschutes, OR - Crook, OR"
41015,738,"Coos, OR - Del Norte, CA"
41017,719,"Deschutes, OR - Crook, OR"
41019,782,"Lane (Eugene), OR - Douglas, OR"
41021,748,"Wasco, OR - Hood River, OR"
41023,806,"Grant, OR"
41025,719,"Deschutes, OR - Crook, OR"
41027,748,"Wasco, OR - Hood River, OR"
41029,752,"Jackson (Medford), OR - Josephine, OR"
41031,719,"Deschutes, OR - Crook, OR"
41033,752,"Jackson (Medford), OR - Josephine, OR"
41035,743,"Klamath, OR - Lake, OR"
41037,743,"Klamath, OR - Lake, OR"
41039,782,"Lane (Eugene), OR - Douglas, OR"
41041,783,"Lincoln, OR - Tillamook, OR"
41043,727,"Linn, OR - Benton, OR"
41045,729,"Malheur, OR - Payette, ID"
41047,705,"Marion (Salem), OR - Yamhill, OR"
41049,717,"Umatilla, OR - Walla Walla, WA"
41051,689,"Multnomah (Portland), OR - Washington, OR"
41053,705,"Marion (Salem), OR - Yamhill, OR"
41055,748,"Wasco, OR - Hood River, OR"
41057,783,"Lincoln, OR - Tillamook, OR"
41059,717,"Umatilla, OR - Walla Walla, WA"
41061,759,"Union, OR - Baker, OR"
41063,759,"Union, OR - Baker, OR"
41065,748,"Wasco, OR - Hood River, OR"
41067,689,"Multnomah (Portland), OR - Washington, OR"
41069,719,"Deschutes, OR - Crook, OR"
41071,705,"Marion (Salem), OR - Yamhill, OR"
42001,048,"York (York), PA - Frederick, MD"
42003,042,"Allegheny (Pittsburgh), PA - Westmoreland, PA"
42005,042,"Allegheny (Pittsburgh), PA - Westmoreland, PA"
42007,042,"Allegheny (Pittsburgh), PA - Westmoreland, PA"
42009,057,"Cambria, PA - Blair (Altoona), PA"
42011,139,"Berks, PA"
42013,057,"Cambria, PA - Blair (Altoona), PA"
42015,019,"Broome (Binghamton), NY - Bradford, PA"
42017,028,"Philadelphia (Philadelphia), PA - Montgomery, PA"
42019,042,"Allegheny (Pittsburgh), PA - Westmoreland, PA"
42021,057,"Cambria, PA - Blair (Altoona), PA"
42023,035,"Cattaraugus, NY - Allegany, NY"
42025,084,"Lehigh (Allentown), PA - Northampton, PA"
42027,026,"Centre (State College), PA - Clearfield, PA"
42029,028,"Philadelphia (Philadelphia), PA - Montgomery, PA"
42031,052,"Venango, PA - Clarion, PA"
42033,026,"Centre (State College), PA - Clearfield, PA"
42035,044,"Lycoming (Williamsport), PA - Clinton, PA"
42037,078,"Luzerne (Wilkes-Barre), PA - Columbia, PA"
42039,117,"Crawford, PA"
42041,043,"Dauphin (Harrisburg), PA - Cumberland, PA"
42043,043,"Dauphin (Harrisburg), PA - Cumberland, PA"
42045,028,"Philadelphia (Philadelphia), PA - Montgomery, PA"
42047,125,"Elk, PA"
42049,106,"Erie (Erie), PA - Chautauqua, NY"
42051,100,"Washington, PA - Fayette, PA"
42053,052,"Venango, PA - Clarion, PA"
42055,072,"Washington (Hagerstown), MD - Franklin, PA"
42057,072,"Washington (Hagerstown), MD - Franklin, PA"
42059,100,"Washington, PA - Fayette, PA"
42061,110,"Mifflin, PA - Huntingdon, PA"
42063,042,"Allegheny (Pittsburgh), PA - Westmoreland, PA"
42065,026,"Centre (State College), PA - Clearfield, PA"
42067,110,"Mifflin, PA - Huntingdon, PA"
42069,047,"Lackawanna (Scranton), PA - Wayne, PA"
42071,140,"Lancaster, PA"
42073,129,"Lawrence, PA"
42075,043,"Dauphin (Harrisburg), PA - Cumberland, PA"
42077,084,"Lehigh (Allentown), PA - Northampton, PA"
42079,078,"Luzerne (Wilkes-Barre), PA - Columbia, PA"
42081,044,"Lycoming (Williamsport), PA - Clinton, PA"
42083,035,"Cattaraugus, NY - Allegany, NY"
42085,345,"Mahoning (Youngstown), OH - Trumbull, OH"
42087,110,"Mifflin, PA - Huntingdon, PA"
42089,084,"Lehigh (Allentown), PA - Northampton, PA"
42091,028,"Philadelphia (Philadelphia), PA - Montgomery, PA"
42093,008,"Schuylkill, PA - Northumberland, PA"
42095,084,"Lehigh (Allentown), PA - Northampton, PA"
42097,008,"Schuylkill, PA - Northumberland, PA"
42099,043,"Dauphin (Harrisburg), PA - Cumberland, PA"
42101,028,"Philadelphia (Philadelphia), PA - Montgomery, PA"
42103,086,"Orange (Newburgh), NY - Sullivan, NY"
42105,035,"Cattaraugus, NY - Allegany, NY"
42107,008,"Schuylkill, PA - Northumberland, PA"
42109,008,"Schuylkill, PA - Northumberland, PA"
42111,057,"Cambria, PA - Blair (Altoona), PA"
42113,019,"Broome (Binghamton), NY - Bradford, PA"
42115,019,"Broome (Binghamton), NY - Bradford, PA"
42117,128,"Tioga, PA"
42119,008,"Schuylkill, PA - Northumberland, PA"
42121,052,"Venango, PA - Clarion, PA"
42123,106,"Erie (Erie), PA - Chautauqua, NY"
42125,100,"Washington, PA - Fayette, PA"
42127,047,"Lackawanna (Scranton), PA - Wayne, PA"
42129,042,"Allegheny (Pittsburgh), PA - Westmoreland, PA"
42131,078,"Luzerne (Wilkes-Barre), PA - Columbia, PA"
42133,048,"York (York), PA - Frederick, MD"
44001,020,"Providence (Providence), RI - New London, CT"
44003,020,"Providence (Providence), RI - New London, CT"
44005,068,"Bristol (New Bedford), MA - Newport, RI"
44007,020,"Providence (Providence), RI - New London, CT"
44009,020,"Providence (Providence), RI - New London, CT"
45001,187,"Laurens, SC - Greenwood, SC"
45003,152,"Richmond (South Augusta), GA - Aiken, SC"
45005,176,"Orangeburg, SC - Bamberg, SC"
45007,182,"Greenville (Greenville), SC - Anderson, SC"
45009,176,"Orangeburg, SC - Bamberg, SC"
45011,152,"Richmond (South Augusta), GA - Aiken, SC"
45013,143,"Chatham (Savannah), GA - Beaufort, SC"
45015,212,"Charleston (Charleston), SC - Berkeley, SC"
45017,176,"Orangeburg, SC - Bamberg, SC"
45019,212,"Charleston (Charleston), SC - Berkeley, SC"
45021,191,"Spartanburg (Spartanburg), SC - Cherokee, SC"
45023,244,"York (Rock Hill), SC - Chester, SC"
45025,184,"Florence (Florence), SC - Darlington, SC"
45027,196,"Sumter, SC - Clarendon, SC"
45029,212,"Charleston (Charleston), SC - Berkeley, SC"
45031,184,"Florence (Florence), SC - Darlington, SC"
45033,199,"Marion, SC - Dillon, SC"
45035,212,"Charleston (Charleston), SC - Berkeley, SC"
45037,152,"Richmond (South Augusta), GA - Aiken, SC"
45039,160,"Richland (Columbia), SC - Lexington, SC"
45041,184,"Florence (Florence), SC - Darlington, SC"
45043,246,"Horry, SC - Georgetown, SC"
45045,182,"Greenville (Greenville), SC - Anderson, SC"
45047,187,"Laurens, SC - Greenwood, SC"
45049,212,"Charleston (Charleston), SC - Berkeley, SC"
45051,246,"Horry, SC - Georgetown, SC"
45053,143,"Chatham (Savannah), GA - Beaufort, SC"
45055,249,"Lancaster, SC - Kershaw, SC"
45057,249,"Lancaster, SC - Kershaw, SC"
45059,187,"Laurens, SC - Greenwood, SC"
45061,196,"Sumter, SC - Clarendon, SC"
45063,160,"Richland (Columbia), SC - Lexington, SC"
45065,187,"Laurens, SC - Greenwood, SC"
45067,199,"Marion, SC - Dillon, SC"
45069,184,"Florence (Florence), SC - Darlington, SC"
45071,160,"Richland (Columbia), SC - Lexington, SC"
45073,182,"Greenville (Greenville), SC - Anderson, SC"
45075,176,"Orangeburg, SC - Bamberg, SC"
45077,182,"Greenville (Greenville), SC - Anderson, SC"
45079,160,"Richland (Columbia), SC - Lexington, SC"
45081,187,"Laurens, SC - Greenwood, SC"
45083,191,"Spartanburg (Spartanburg), SC - Cherokee, SC"
45085,196,"Sumter, SC - Clarendon, SC"
45087,191,"Spartanburg (Spartanburg), SC - Cherokee, SC"
45089,184,"Florence (Florence), SC - Darlington, SC"
45091,244,"York (Rock Hill), SC - Chester, SC"
46003,615,"Davison, SD - Charles Mix, SD"
46005,600,"Beadle, SD - Hand, SD"
46007,623,"Shannon, SD - Dawes, NE"
46009,578,"Yankton, SD - Clay, SD"
46011,610,"Brookings, SD - Kingsbury, SD"
46013,572,"Brown, SD - Spink, SD"
46015,615,"Davison, SD - Charles Mix, SD"
46017,615,"Davison, SD - Charles Mix, SD"
46019,558,"Pennington (Rapid City), SD - Meade, SD"
46021,648,"Dewey, SD - Walworth, SD"
46023,615,"Davison, SD - Charles Mix, SD"
46025,568,"Codington, SD - Grant, SD"
46027,578,"Yankton, SD - Clay, SD"
46029,568,"Codington, SD - Grant, SD"
46031,648,"Dewey, SD - Walworth, SD"
46033,558,"Pennington (Rapid City), SD - Meade, SD"
46035,615,"Davison, SD - Charles Mix, SD"
46037,572,"Brown, SD - Spink, SD"
46039,568,"Codington, SD - Grant, SD"
46041,648,"Dewey, SD - Walworth, SD"
46043,615,"Davison, SD - Charles Mix, SD"
46045,572,"Brown, SD - Spink, SD"
46047,558,"Pennington (Rapid City), SD - Meade, SD"
46049,572,"Brown, SD - Spink, SD"
46051,568,"Codington, SD - Grant, SD"
46053,595,"Todd, SD - Tripp, SD"
46055,629,"Hughes, SD - Stanley, SD"
46057,568,"Codington, SD - Grant, SD"
46059,600,"Beadle, SD - Hand, SD"
46061,615,"Davison, SD - Charles Mix, SD"
46063,640,"Perkins, SD - Bowman, ND"
46065,629,"Hughes, SD - Stanley, SD"
46067,578,"Yankton, SD - Clay, SD"
46069,600,"Beadle, SD - Hand, SD"
46071,558,"Pennington (Rapid City), SD - Meade, SD"
46073,600,"Beadle, SD - Hand, SD"
46075,629,"Hughes, SD - Stanley, SD"
46077,610,"Brookings, SD - Kingsbury, SD"
46079,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46081,586,"Campbell, WY - Lawrence, SD"
46083,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46085,615,"Davison, SD - Charles Mix, SD"
46087,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46089,572,"Brown, SD - Spink, SD"
46091,572,"Brown, SD - Spink, SD"
46093,558,"Pennington (Rapid City), SD - Meade, SD"
46095,595,"Todd, SD - Tripp, SD"
46097,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46099,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46101,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46102,623,"Shannon, SD - Dawes, NE"
46103,558,"Pennington (Rapid City), SD - Meade, SD"
46105,640,"Perkins, SD - Bowman, ND"
46107,648,"Dewey, SD - Walworth, SD"
46109,590,"Roberts, SD - Big Stone, MN"
46111,615,"Davison, SD - Charles Mix, SD"
46115,572,"Brown, SD - Spink, SD"
46117,629,"Hughes, SD - Stanley, SD"
46119,629,"Hughes, SD - Stanley, SD"
46121,595,"Todd, SD - Tripp, SD"
46123,595,"Todd, SD - Tripp, SD"
46125,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46127,544,"Minnehaha (Sioux Falls), SD - Lincoln, SD"
46129,648,"Dewey, SD - Walworth, SD"
46135,578,"Yankton, SD - Clay, SD"
46137,629,"Hughes, SD - Stanley, SD"
47001,226,"Anderson (Oak Ridge), TN - Roane, TN"
47003,260,"Bedford, TN"
47005,115,"Calloway, KY - Henry, TN"
47007,223,"Cumberland, TN - Fentress, TN"
47009,147,"Knox (Knoxville), TN - Blount, TN"
47011,173,"Bradley, TN - Gilmer, GA"
47013,226,"Anderson (Oak Ridge), TN - Roane, TN"
47015,211,"Rutherford (Murfreesboro), TN - Warren, TN"
47017,115,"Calloway, KY - Henry, TN"
47019,169,"Washington (Johnson City), TN - Carter, TN"
47021,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47023,188,"Madison (Jackson), TN - Gibson, TN"
47025,096,"Harlan, KY - Bell, KY"
47027,215,"Putnam, TN - White, TN"
47029,252,"Greene, TN - Cocke, TN"
47031,239,"Coffee, TN - Franklin, TN"
47033,188,"Madison (Jackson), TN - Gibson, TN"
47035,223,"Cumberland, TN - Fentress, TN"
47037,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47039,188,"Madison (Jackson), TN - Gibson, TN"
47041,211,"Rutherford (Murfreesboro), TN - Warren, TN"
47043,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47045,248,"Dyer, TN - Lauderdale, TN"
47047,146,"Shelby (Memphis), TN - DeSoto, MS"
47049,223,"Cumberland, TN - Fentress, TN"
47051,239,"Coffee, TN - Franklin, TN"
47053,188,"Madison (Jackson), TN - Gibson, TN"
47055,208,"Maury, TN - Giles, TN"
47057,217,"Hamblen (Morristown), TN - Jefferson, TN"
47059,252,"Greene, TN - Cocke, TN"
47061,239,"Coffee, TN - Franklin, TN"
47063,217,"Hamblen (Morristown), TN - Jefferson, TN"
47065,141,"Hamilton (Chattanooga), TN - Walker, GA"
47067,217,"Hamblen (Morristown), TN - Jefferson, TN"
47069,188,"Madison (Jackson), TN - Gibson, TN"
47071,245,"Hardin, TN - McNairy, TN"
47073,151,"Sullivan (Kingsport), TN - Hawkins, TN"
47075,188,"Madison (Jackson), TN - Gibson, TN"
47077,188,"Madison (Jackson), TN - Gibson, TN"
47079,115,"Calloway, KY - Henry, TN"
47081,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47083,234,"Montgomery (Clarksville), TN - Stewart, TN"
47085,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47087,215,"Putnam, TN - White, TN"
47089,217,"Hamblen (Morristown), TN - Jefferson, TN"
47091,194,"Watauga, NC - Ashe, NC"
47093,147,"Knox (Knoxville), TN - Blount, TN"
47095,248,"Dyer, TN - Lauderdale, TN"
47097,248,"Dyer, TN - Lauderdale, TN"
47099,232,"Lawrence, TN - Wayne, TN"
47101,208,"Maury, TN - Giles, TN"
47103,210,"Madison (Huntsville), AL - Limestone, AL"
47105,147,"Knox (Knoxville), TN - Blount, TN"
47107,147,"Knox (Knoxville), TN - Blount, TN"
47109,245,"Hardin, TN - McNairy, TN"
47111,231,"Sumner (Hendersonville), TN - Wilson, TN"
47113,188,"Madison (Jackson), TN - Gibson, TN"
47115,141,"Hamilton (Chattanooga), TN - Walker, GA"
47117,208,"Maury, TN - Giles, TN"
47119,208,"Maury, TN - Giles, TN"
47121,147,"Knox (Knoxville), TN - Blount, TN"
47123,147,"Knox (Knoxville), TN - Blount, TN"
47125,234,"Montgomery (Clarksville), TN - Stewart, TN"
47127,239,"Coffee, TN - Franklin, TN"
47129,226,"Anderson (Oak Ridge), TN - Roane, TN"
47131,181,"Weakley, TN - Obion, TN"
47133,215,"Putnam, TN - White, TN"
47135,232,"Lawrence, TN - Wayne, TN"
47137,215,"Putnam, TN - White, TN"
47139,173,"Bradley, TN - Gilmer, GA"
47141,215,"Putnam, TN - White, TN"
47143,226,"Anderson (Oak Ridge), TN - Roane, TN"
47145,226,"Anderson (Oak Ridge), TN - Roane, TN"
47147,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47149,211,"Rutherford (Murfreesboro), TN - Warren, TN"
47151,263,"Scott, TN"
47153,141,"Hamilton (Chattanooga), TN - Walker, GA"
47155,147,"Knox (Knoxville), TN - Blount, TN"
47157,146,"Shelby (Memphis), TN - DeSoto, MS"
47159,231,"Sumner (Hendersonville), TN - Wilson, TN"
47161,234,"Montgomery (Clarksville), TN - Stewart, TN"
47163,151,"Sullivan (Kingsport), TN - Hawkins, TN"
47165,231,"Sumner (Hendersonville), TN - Wilson, TN"
47167,146,"Shelby (Memphis), TN - DeSoto, MS"
47169,231,"Sumner (Hendersonville), TN - Wilson, TN"
47171,169,"Washington (Johnson City), TN - Carter, TN"
47173,147,"Knox (Knoxville), TN - Blount, TN"
47175,211,"Rutherford (Murfreesboro), TN - Warren, TN"
47177,211,"Rutherford (Murfreesboro), TN - Warren, TN"
47179,169,"Washington (Johnson City), TN - Carter, TN"
47181,232,"Lawrence, TN - Wayne, TN"
47183,181,"Weakley, TN - Obion, TN"
47185,215,"Putnam, TN - White, TN"
47187,148,"Davidson (Nashville-Davidson), TN - Williamson, TN"
47189,231,"Sumner (Hendersonville), TN - Wilson, TN"
48001,509,"Anderson, TX - Cherokee, TX"
48003,508,"Lea, NM - Gaines, TX"
48005,449,"Angelina, TX - Walker, TX"
48007,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48009,420,"Wichita (Wichita Falls), TX - Montague, TX"
48011,405,"Potter (Amarillo), TX - Randall, TX"
48013,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48015,408,"Harris (Houston), TX - Fort Bend, TX"
48017,406,"Lubbock (Lubbock), TX - Hockley, TX"
48019,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48021,425,"Travis (Austin), TX - Williamson, TX"
48023,420,"Wichita (Wichita Falls), TX - Montague, TX"
48025,513,"Bee, TX - Karnes, TX"
48027,452,"Bell (Killeen), TX - Coryell, TX"
48029,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48031,506,"Kerr, TX - Gillespie, TX"
48033,406,"Lubbock (Lubbock), TX - Hockley, TX"
48035,462,"McLennan (Waco), TX - Hill, TX"
48037,404,"Bowie (Texarkana), TX - Miller, AR"
48039,505,"Brazoria (Lake Jackson), TX - Wharton, TX"
48041,464,"Brazos (Bryan), TX - Washington, TX"
48043,526,"Brewster, TX - Presidio, TX"
48045,405,"Potter (Amarillo), TX - Randall, TX"
48047,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48049,468,"Brown, TX - Coleman, TX"
48051,464,"Brazos (Bryan), TX - Washington, TX"
48053,425,"Travis (Austin), TX - Williamson, TX"
48055,510,"Hays (San Marcos), TX - Caldwell, TX"
48057,433,"Victoria (Victoria), TX - Calhoun, TX"
48059,428,"Taylor (Abilene), TX - Jones, TX"
48061,520,"Cameron (Brownsville), TX - Willacy, TX"
48063,465,"Titus, TX - Morris, TX"
48065,405,"Potter (Amarillo), TX - Randall, TX"
48067,485,"Harrison (Marshall), TX - Cass, TX"
48069,481,"Hale, TX - Castro, TX"
48071,408,"Harris (Houston), TX - Fort Bend, TX"
48073,509,"Anderson, TX - Cherokee, TX"
48075,512,"Childress, TX - Hall, TX"
48077,420,"Wichita (Wichita Falls), TX - Montague, TX"
48079,406,"Lubbock (Lubbock), TX - Hockley, TX"
48081,426,"Tom Green (San Angelo), TX - Runnels, TX"
48083,468,"Brown, TX - Coleman, TX"
48085,453,"Dallas (Dallas), TX - Collin, TX"
48087,524,"Collingsworth, TX"
48089,490,"Fayette, TX - Colorado, TX"
48091,517,"Comal, TX"
48093,507,"Erath, TX - Comanche, TX"
48095,426,"Tom Green (San Angelo), TX - Runnels, TX"
48097,495,"Denton (Denton), TX - Wise, TX"
48099,452,"Bell (Killeen), TX - Coryell, TX"
48101,512,"Childress, TX - Hall, TX"
48103,444,"Ector (Odessa), TX - Reeves, TX"
48105,426,"Tom Green (San Angelo), TX - Runnels, TX"
48107,406,"Lubbock (Lubbock), TX - Hockley, TX"
48109,415,"El Paso (El Paso), TX - Hudspeth, TX"
48111,405,"Potter (Amarillo), TX - Randall, TX"
48113,453,"Dallas (Dallas), TX - Collin, TX"
48115,406,"Lubbock (Lubbock), TX - Hockley, TX"
48117,491,"Deaf Smith, TX - Parmer, TX"
48119,438,"Lamar, TX - Choctaw, OK"
48121,495,"Denton (Denton), TX - Wise, TX"
48123,433,"Victoria (Victoria), TX - Calhoun, TX"
48125,406,"Lubbock (Lubbock), TX - Hockley, TX"
48127,531,"Dimmit, TX"
48129,405,"Potter (Amarillo), TX - Randall, TX"
48131,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48133,428,"Taylor (Abilene), TX - Jones, TX"
48135,444,"Ector (Odessa), TX - Reeves, TX"
48137,506,"Kerr, TX - Gillespie, TX"
48139,453,"Dallas (Dallas), TX - Collin, TX"
48141,415,"El Paso (El Paso), TX - Hudspeth, TX"
48143,507,"Erath, TX - Comanche, TX"
48145,462,"McLennan (Waco), TX - Hill, TX"
48147,436,"Grayson (Sherman), TX - Bryan, OK"
48149,490,"Fayette, TX - Colorado, TX"
48151,503,"Nolan, TX - Mitchell, TX"
48153,481,"Hale, TX - Castro, TX"
48155,458,"Wilbarger, TX - Hardeman, TX"
48157,408,"Harris (Houston), TX - Fort Bend, TX"
48159,465,"Titus, TX - Morris, TX"
48161,489,"Navarro, TX - Freestone, TX"
48163,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48165,508,"Lea, NM - Gaines, TX"
48167,532,"Galveston, TX"
48169,406,"Lubbock (Lubbock), TX - Hockley, TX"
48171,506,"Kerr, TX - Gillespie, TX"
48173,518,"Howard, TX - Glasscock, TX"
48175,433,"Victoria (Victoria), TX - Calhoun, TX"
48177,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48179,460,"Gray, TX - Wheeler, TX"
48181,436,"Grayson (Sherman), TX - Bryan, OK"
48183,454,"Gregg (Longview), TX - Rusk, TX"
48185,464,"Brazos (Bryan), TX - Washington, TX"
48187,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48189,481,"Hale, TX - Castro, TX"
48191,512,"Childress, TX - Hall, TX"
48193,462,"McLennan (Waco), TX - Hill, TX"
48195,405,"Potter (Amarillo), TX - Randall, TX"
48197,458,"Wilbarger, TX - Hardeman, TX"
48199,413,"Jefferson (Beaumont), TX - Orange, TX"
48201,408,"Harris (Houston), TX - Fort Bend, TX"
48203,485,"Harrison (Marshall), TX - Cass, TX"
48205,405,"Potter (Amarillo), TX - Randall, TX"
48207,428,"Taylor (Abilene), TX - Jones, TX"
48209,510,"Hays (San Marcos), TX - Caldwell, TX"
48211,460,"Gray, TX - Wheeler, TX"
48213,441,"Smith (Tyler), TX - Henderson, TX"
48215,427,"Hidalgo (Mcallen), TX - Starr, TX"
48217,462,"McLennan (Waco), TX - Hill, TX"
48219,406,"Lubbock (Lubbock), TX - Hockley, TX"
48221,434,"Tarrant (Fort Worth), TX - Johnson, TX"
48223,453,"Dallas (Dallas), TX - Collin, TX"
48225,509,"Anderson, TX - Cherokee, TX"
48227,518,"Howard, TX - Glasscock, TX"
48229,415,"El Paso (El Paso), TX - Hudspeth, TX"
48231,453,"Dallas (Dallas), TX - Collin, TX"
48233,405,"Potter (Amarillo), TX - Randall, TX"
48235,426,"Tom Green (San Angelo), TX - Runnels, TX"
48237,479,"Palo Pinto, TX - Jack, TX"
48239,433,"Victoria (Victoria), TX - Calhoun, TX"
48241,413,"Jefferson (Beaumont), TX - Orange, TX"
48243,526,"Brewster, TX - Presidio, TX"
48245,413,"Jefferson (Beaumont), TX - Orange, TX"
48247,538,"Webb (Laredo), TX - Zapata, TX"
48249,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48251,434,"Tarrant (Fort Worth), TX - Johnson, TX"
48253,428,"Taylor (Abilene), TX - Jones, TX"
48255,513,"Bee, TX - Karnes, TX"
48257,453,"Dallas (Dallas), TX - Collin, TX"
48259,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48261,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48263,428,"Taylor (Abilene), TX - Jones, TX"
48265,506,"Kerr, TX - Gillespie, TX"
48267,506,"Kerr, TX - Gillespie, TX"
48269,406,"Lubbock (Lubbock), TX - Hockley, TX"
48271,516,"Maverick, TX - Val Verde, TX"
48273,437,"Nueces (Corpus Christi), TX - San Patricio, TX"
48275,420,"Wichita (Wichita Falls), TX - Montague, TX"
48277,438,"Lamar, TX - Choctaw, OK"
48279,406,"Lubbock (Lubbock), TX - Hockley, TX"
48281,452,"Bell (Killeen), TX - Coryell, TX"
48283,410,"Bexar (San Antonio), TX - Guadalupe, TX"
48285,433,"Victoria (Victoria), TX - Calhoun, TX"
48287,425,"Travis (Austin), TX - Williamson, TX"
48289,501,"Leon, TX - Madison, TX"
48291,408,"Harris (Houston), TX - Fort Bend, TX"
